"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Astanajapura","Astanajapura","-6.8017","108.6311","Indonesia","ID","","West Java","","148047","4013"
"Ciudad Delicias","Ciudad Delicias","28.19013","-105.47012","Mexico","MX","","Chihuahua","","148045","4014"
"Siguiri","Siguiri","11.42282","-9.16852","Guinea","GN","","Kankan Region","","148018","4015"
"Mbanza Kongo","Mbanza Kongo","-6.26667","14.23833","Angola","AO","","Zaire","","148000","4016"
"East Hampton","East Hampton","37.03737","-76.33161","United States","US","","Virginia","","147993","4017"
"Honggang","Honggang","46.3974","124.88447","China","CN","","Heilongjiang","","147977","4018"
"Sarrià-Sant Gervasi","Sarria-Sant Gervasi","41.40104","2.1394","Spain","ES","","Catalonia","","147912","4019"
"Kiambu","Kiambu","-1.17139","36.83556","Kenya","KE","","Kiambu County","","147870","4020"
"Clermont-Ferrand","Clermont-Ferrand","45.77969","3.08682","France","FR","","Rhône-Alpes","","147865","4021"
"Joliet","Joliet","41.52519","-88.0834","United States","US","","Illinois","","147861","4022"
"Barrie","Barrie","44.40011","-79.66634","Canada","CA","","Ontario","","147829","4023"
"Bang Kapi","Bang Kapi","13.7653","100.647","Thailand","TH","","Bangkok","","147800","4024"
"Savannah","Savannah","32.08354","-81.09983","United States","US","","Georgia","","147780","4025"
"Paterson","Paterson","40.91677","-74.17181","United States","US","","New Jersey","","147754","4026"
"Salamanca","Salamanca","40.42972","-3.67975","Spain","ES","","Madrid","","147707","4027"
"Kolomna","Kolomna","55.07108","38.78399","Russia","RU","","Moscow Oblast","","147690","4028"
"Hājīpur","Hajipur","25.68544","85.20981","India","IN","","Bihar","","147688","4029"
"Rafsanjān","Rafsanjan","30.4067","55.9939","Iran","IR","","Kerman","","147680","4030"
"Hòa Thành","Hoa Thanh","11.28696","106.12936","Vietnam","VN","","Tay Ninh","","147666","4031"
"Mestre","Mestre","45.49167","12.24538","Italy","IT","","Veneto","","147662","4032"
"As Sālimīyah","As Salimiyah","29.33389","48.07611","Kuwait","KW","","Hawalli","","147649","4033"
"Bridgeport","Bridgeport","41.17923","-73.18945","United States","US","","Connecticut","","147629","4034"
"Shevchenko","Shevchenko","49.5645","34.53873","Ukraine","UA","","Poltava","","147600","4035"
"Kuntsevo","Kuntsevo","55.74216","37.40225","Russia","RU","","Moscow","","147497","4036"
"Kragujevac","Kragujevac","44.01667","20.91667","Serbia","RS","","Central Serbia","","147473","4037"
"Aktau","Aktau","43.66105","51.17392","Kazakhstan","KZ","","Mangystau","","147443","4038"
"Balcón de la Lisa","Balcon de la Lisa","23.05346","-82.4476","Cuba","CU","","Havana","","147415","4039"
"Sasarām","Sasaram","24.94942","84.01645","India","IN","","Bihar","","147408","4040"
"Bohuniya","Bohuniya","50.27691","28.60962","Ukraine","UA","","Zhytomyr","","147324","4041"
"Nilópolis","Nilopolis","-22.8075","-43.41389","Brazil","BR","","Rio de Janeiro","","147281","4042"
"Iruma","Iruma","35.818","139.368","Japan","JP","","Saitama","","147166","4043"
"Renca","Renca","-33.4019","-70.70619","Chile","CL","","Santiago Metropolitan","","147151","4044"
"Kramatorsk","Kramatorsk","48.73106","37.56779","Ukraine","UA","","Donetsk","","147145","4045"
"Naperville","Naperville","41.78586","-88.14729","United States","US","","Illinois","","147100","4046"
"Manama","Manama","26.22787","50.58565","Bahrain","BH","","Manama","","147074","4047"
"Colima","Colima","19.24473","-103.7127","Mexico","MX","","Colima","","146965","4048"
"Bhimavaram","Bhimavaram","16.54078","81.52322","India","IN","","Andhra Pradesh","","146961","4049"
"Lárisa","Larisa","39.62847","22.42112","Greece","GR","","Thessaly","","146926","4050"
"Nakhodka","Nakhodka","42.8436","132.91831","Russia","RU","","Primorye","","146920","4051"
"Debre Birhan","Debre Birhan","9.67954","39.53262","Ethiopia","ET","","Amhara","","146900","4052"
"Aix-en-Provence","Aix-en-Provence","43.5283","5.44973","France","FR","","Provence-Alpes-Côte d'Azur","","146821","4053"
"Cam Ranh","Cam Ranh","11.92144","109.15913","Vietnam","VN","","Khanh Hoa","","146771","4054"
"Matanzas","Matanzas","23.04388","-81.58284","Cuba","CU","","Matanzas Province","","146733","4055"
"Beed","Beed","18.98921","75.75634","India","IN","","Maharashtra","","146709","4056"
"Khasnahzān","Khasnahzan","36.2009","44.14235","Iraq","IQ","","Erbil","","146639","4057"
"Taozhou","Taozhou","30.90641","119.40865","China","CN","","Anhui","","146610","4058"
"Saint-Quentin-en-Yvelines","Saint-Quentin-en-Yvelines","48.77186","2.01891","France","FR","","Île-de-France","","146598","4059"
"Bandar Bukit Raja","Bandar Bukit Raja","3.08737","101.43339","Malaysia","MY","","Selangor","","146534","4060"
"Blackburn","Blackburn","53.75","-2.48333","United Kingdom","GB","","England","","146521","4061"
"Rosemont–La Petite-Patrie","Rosemont-La Petite-Patrie","45.53661","-73.60686","Canada","CA","","Quebec","","146501","4062"
"Colina","Colina","-33.20443","-70.67474","Chile","CL","","Santiago Metropolitan","","146207","4063"
"Burāri","Burari","28.7557","77.19941","India","IN","","Delhi","","146190","4064"
"Ruda Śląska","Ruda Slaska","50.2584","18.85632","Poland","PL","","Silesia","","146189","4065"
"Nouadhibou","Nouadhibou","20.94188","-17.03842","Mauritania","MR","","Dakhlet Nouadhibou","","146048","4066"
"Puerto Plata","Puerto Plata","19.79344","-70.6884","Dominican Republic","DO","","Puerto Plata","","146000","4067"
"Urdaneta","Urdaneta","15.97611","120.57111","Philippines","PH","","Ilocos","","145935","4068"
"Chamberí","Chamberi","40.43404","-3.70379","Spain","ES","","Madrid","","145934","4069"
"Krishnanagar","Krishnanagar","23.40576","88.49073","India","IN","","West Bengal","","145926","4070"
"Xinji","Xinji","37.92595","115.21907","China","CN","","Hebei","","145911","4071"
"Jutiapa","Jutiapa","14.28491","-89.88798","Guatemala","GT","","Jutiapa","","145880","4072"
"Marabá","Maraba","-5.38146","-49.13232","Brazil","BR","","Pará","","145860","4073"
"Chitradurga","Chitradurga","14.22262","76.40038","India","IN","","Karnataka","","145853","4074"
"Bueng Kum","Bueng Kum","13.78528","100.66958","Thailand","TH","","Bangkok","","145830","4075"
"Cambridge","Cambridge","52.2","0.11667","United Kingdom","GB","","England","","145674","4076"
"Paço do Lumiar","Paco do Lumiar","-2.53222","-44.1075","Brazil","BR","","Maranhão","","145643","4077"
"Kampung Pasir Gudang Baru","Kampung Pasir Gudang Baru","1.4726","103.878","Malaysia","MY","","Johor","","145639","4078"
"Cikampek","Cikampek","-6.41972","107.45583","Indonesia","ID","","West Java","","145620","4079"
"Kampung Sungai Glugur","Kampung Sungai Glugur","5.36966","100.31353","Malaysia","MY","","Penang","","145600","4080"
"Dibrugarh","Dibrugarh","27.47989","94.90837","India","IN","","Assam","","145488","4081"
"Médéa","Medea","36.26417","2.75393","Algeria","DZ","","Medea","","145441","4082"
"Taishan","Taishan","22.25135","112.7799","China","CN","","Guangdong","","145440","4083"
"El Eulma","El Eulma","36.15281","5.69016","Algeria","DZ","","Sétif","","145380","4084"
"Pécs","Pecs","46.07617","18.22814","Hungary","HU","","Baranya","","145347","4085"
"Giá Rai","Gia Rai","9.23444","105.45833","Vietnam","VN","","Ca Mau","","145340","4086"
"Abohar","Abohar","30.14453","74.19552","India","IN","","Punjab","","145302","4087"
"Tiruvannamalai","Tiruvannamalai","12.22662","79.07461","India","IN","","Tamil Nadu","","145278","4088"
"Gainesville","Gainesville","29.65163","-82.32483","United States","US","","Florida","","145214","4089"
"Concordia","Concordia","-31.39195","-58.01706","Argentina","AR","","Entre Rios","","145210","4090"
"Fujieda","Fujieda","34.86667","138.26667","Japan","JP","","Shizuoka","","145032","4091"
"Spanish Town","Spanish Town","17.99107","-76.95742","Jamaica","JM","","Saint Catherine Parish","","145018","4092"
"Blackpool","Blackpool","53.81667","-3.05","United Kingdom","GB","","England","","145007","4093"
"Urganch","Urganch","41.55177","60.63143","Uzbekistan","UZ","","Xorazm Region","","145000","4094"
"Bukoba","Bukoba","-1.33167","31.81222","Tanzania","TZ","","Kagera","","144938","4095"
"Kaithal","Kaithal","29.80153","76.39959","India","IN","","Haryana","","144915","4096"
"Brest","Brest","48.39029","-4.48628","France","FR","","Brittany","","144899","4097"
"Basildon","Basildon","51.56844","0.45782","United Kingdom","GB","","England","","144859","4098"
"Franco da Rocha","Franco da Rocha","-23.32167","-46.72694","Brazil","BR","","São Paulo","","144849","4099"
"Salamanca","Salamanca","40.96882","-5.66388","Spain","ES","","Castille and León","","144825","4100"
"Villeray–Saint-Michel–Parc-Extension","Villeray-Saint-Michel-Parc-Extension","45.55869","-73.60535","Canada","CA","","Quebec","","144814","4101"
"Mesquite","Mesquite","32.7668","-96.59916","United States","US","","Texas","","144788","4102"
"Ashikaga","Ashikaga","36.33333","139.45","Japan","JP","","Tochigi","","144746","4103"
"Huyện Lâm Hà","Huyen Lam Ha","11.81554","108.21444","Vietnam","VN","","Lam Dong","","144707","4104"
"Acheng","Acheng","45.54558","126.95191","China","CN","","Heilongjiang","","144665","4105"
"Kelowna","Kelowna","49.88307","-119.48568","Canada","CA","","British Columbia","","144576","4106"
"Umarkot","Umarkot","25.36329","69.74184","Pakistan","PK","","Sindh","","144558","4107"
"León","Leon","12.43527","-86.87862","Nicaragua","NI","","León Department","","144538","4108"
"Kakamigahara","Kakamigahara","35.41667","136.86667","Japan","JP","","Gifu","","144521","4109"
"Le Mans","Le Mans","48.0021","0.20251","France","FR","","Pays de la Loire","","144515","4110"
"Lodhran","Lodhran","29.5339","71.63244","Pakistan","PK","","Punjab","","144512","4111"
"Trois-Rivières","Trois-Rivieres","46.34515","-72.5477","Canada","CA","","Quebec","","144472","4112"
"Hailin","Hailin","44.57149","129.38539","China","CN","","Heilongjiang","","144443","4113"
"Tsuchiura","Tsuchiura","36.09047","140.21047","Japan","JP","","Ibaraki","","144399","4114"
"Elektrostal’","Elektrostal'","55.78647","38.45713","Russia","RU","","Moscow Oblast","","144387","4115"
"Balasore","Balasore","21.49266","86.93348","India","IN","","Odisha","","144373","4116"
"Yong’an","Yong'an","31.01894","109.45949","China","CN","","Chongqing","","144314","4117"
"Paris 11e Arrondissement","Paris 11e Arrondissement","48.85834","2.37952","France","FR","","Île-de-France","","144292","4118"
"Kampong Pasir Ris","Kampong Pasir Ris","1.37833","103.93194","Singapore","SG","","00","","144260","4119"
"Huelva","Huelva","37.26638","-6.94004","Spain","ES","","Andalusia","","144258","4120"
"Navoiy","Navoiy","40.08444","65.37917","Uzbekistan","UZ","","Navoiy Region","","144158","4121"
"Syracuse","Syracuse","43.04812","-76.14742","United States","US","","New York","","144142","4122"
"Atibaia","Atibaia","-23.11694","-46.55028","Brazil","BR","","São Paulo","","144088","4123"
"Ashkelon","Ashkelon","31.66926","34.57149","Israel","IL","","Southern District","","144073","4124"
"Pinetown","Pinetown","-29.82068","30.88674","South Africa","ZA","","KwaZulu-Natal","","144026","4125"
"Teshi Old Town","Teshi Old Town","5.58365","-0.10722","Ghana","GH","","Greater Accra","","144013","4126"
"Biryulëvo","Biryulevo","55.58635","37.67781","Russia","RU","","Moscow","","144000","4127"
"Orekhovo-Borisovo","Orekhovo-Borisovo","55.61252","37.72639","Russia","RU","","Moscow","","144000","4128"
"Kusatsu","Kusatsu","35.01667","135.96667","Japan","JP","","Shiga","","143913","4129"
"Nanjin","Nanjin","29.98497","106.26529","China","CN","","Chongqing","","143766","4130"
"Guelph","Guelph","43.54594","-80.25599","Canada","CA","","Ontario","","143740","4131"
"Qianjiang","Qianjiang","29.53284","108.77478","China","CN","","Chongqing","","143727","4132"
"Ramna Maidan","Ramna Maidan","23.73333","90.4","Bangladesh","BD","","Dhaka Division","","143677","4133"
"Godhra","Godhra","22.77547","73.61488","India","IN","","Gujarat","","143644","4134"
"Khemisset","Khemisset","33.82404","-6.06627","Morocco","MA","","Rabat-Salé-Kénitra","","143640","4135"
"Çanakkale","Canakkale","40.15552","26.41271","Turkey","TR","","Canakkale","","143622","4136"
"Torrance","Torrance","33.83585","-118.34063","United States","US","","California","","143592","4137"
"San Jose","San Jose","12.35275","121.06761","Philippines","PH","","Mimaropa","","143495","4138"
"Ladysmith","Ladysmith","-28.55874","29.77896","South Africa","ZA","","KwaZulu-Natal","","143446","4139"
"Lévis","Levis","46.80326","-71.17793","Canada","CA","","Quebec","","143414","4140"
"Cachoeirinha","Cachoeirinha","-23.45442","-46.66209","Brazil","BR","","São Paulo","","143366","4141"
"Heidelberg","Heidelberg","49.40768","8.69079","Germany","DE","","Baden-Wurttemberg","","143345","4142"
"Fresnillo","Fresnillo","23.1749","-102.86785","Mexico","MX","","Zacatecas","","143281","4143"
"Touggourt","Touggourt","33.11083","6.07","Algeria","DZ","","Touggourt","","143270","4144"
"Shillong","Shillong","25.56892","91.88313","India","IN","","Meghalaya","","143229","4145"
"Surprise","Surprise","33.63059","-112.33322","United States","US","","Arizona","","143148","4146"
"Norwich","Norwich","52.62783","1.29834","United Kingdom","GB","","England","","143135","4147"
"Tịnh Biên","Tinh Bien","10.59591","104.93669","Vietnam","VN","","An Giang","","143098","4148"
"Moriguchi","Moriguchi","34.73333","135.56667","Japan","JP","","Osaka","","143096","4149"
"Amiens","Amiens","49.9","2.3","France","FR","","Hauts-de-France","","143086","4150"
"Cai Lậy","Cai Lay","10.4","106.11667","Vietnam","VN","","Dong Thap","","143050","4151"
"Macaé","Macae","-22.38484","-41.78324","Brazil","BR","","Rio de Janeiro","","143029","4152"
"Rewāri","Rewari","28.199","76.6183","India","IN","","Haryana","","143021","4153"
"Basirhat City","Basirhat City","22.66142","88.85477","India","IN","","West Bengal","","143007","4154"
"Novyye Kuz’minki","Novyye Kuz'minki","55.7","37.75","Russia","RU","","Moscow","","143000","4155"
"Kuz’minki","Kuz'minki","55.7","37.8","Russia","RU","","Moscow","","143000","4156"
"Aalborg","Aalborg","57.048","9.9187","Denmark","DK","","North Denmark","","142937","4157"
"La Trinidad","La Trinidad","16.455","120.5875","Philippines","PH","","Cordillera","","142925","4158"
"Ghardaïa","Ghardaia","32.49094","3.67347","Algeria","DZ","","Ghardaia","","142913","4159"
"Timika","Timika","-4.61407","136.67679","Indonesia","ID","","Central Papua","","142909","4160"
"Pyatigorsk","Pyatigorsk","44.05","43.05036","Russia","RU","","Stavropol Kray","","142865","4161"
"Mbanza-Ngungu","Mbanza-Ngungu","-5.25837","14.85838","Democratic Republic of the Congo","CD","","Bas-Congo","","142773","4162"
"Mercier–Hochelaga-Maisonneuve","Mercier-Hochelaga-Maisonneuve","45.57194","-73.54626","Canada","CA","","Quebec","","142753","4163"
"Okinawa","Okinawa","26.33583","127.80139","Japan","JP","","Okinawa","","142752","4164"
"Middlesbrough","Middlesbrough","54.57623","-1.23483","United Kingdom","GB","","England","","142707","4165"
"Shahrisabz","Shahrisabz","39.05778","66.83417","Uzbekistan","UZ","","Qashqadaryo","","142700","4166"
"Ch’ŏngdan-ŭp","Ch'ongdan-up","37.97028","125.9375","North Korea","KP","","South Hwanghae","","142607","4167"
"Sant Andreu","Sant Andreu","41.43541","2.18982","Spain","ES","","Catalonia","","142598","4168"
"Rybnik","Rybnik","50.09713","18.54179","Poland","PL","","Silesia","","142510","4169"
"Saïda","Saida","34.83033","0.15171","Algeria","DZ","","Saida","","142497","4170"
"Metairie Terrace","Metairie Terrace","29.97854","-90.16396","United States","US","","Louisiana","","142489","4171"
"Tuzla","Tuzla","44.53842","18.66709","Bosnia and Herzegovina","BA","","Federation of B&H","","142486","4172"
"Kovpakivskyi","Kovpakivskyi","50.92508","34.79484","Ukraine","UA","","Sumy","","142447","4173"
"eMbalenhle","eMbalenhle","-26.53333","29.06667","South Africa","ZA","","Mpumalanga","","142443","4174"
"Trindade","Trindade","-16.64944","-49.48889","Brazil","BR","","Goiás","","142431","4175"
"Khanpur","Khanpur","28.64739","70.65694","Pakistan","PK","","Punjab","","142426","4176"
"Columbia","Columbia","34.00071","-81.03481","United States","US","","South Carolina","","142416","4177"
"Nawābganj","Nawabganj","24.59025","88.27444","Bangladesh","BD","","Rajshahi Division","","142361","4178"
"Inezgane","Inezgane","30.35535","-9.53639","Morocco","MA","","Souss-Massa","","142320","4179"
"Pasadena","Pasadena","34.14778","-118.14452","United States","US","","California","","142250","4180"
"Toowoomba","Toowoomba","-27.56056","151.95386","Australia","AU","","Queensland","","142163","4181"
"Paderborn","Paderborn","51.71905","8.75439","Germany","DE","","North Rhine-Westphalia","","142161","4182"
"Misato, Saitama","Misato, Saitama","35.84373","139.88347","Japan","JP","","Saitama","","142145","4183"
"Chhatarpur","Chhatarpur","24.9177","79.58871","India","IN","","Madhya Pradesh","","142128","4184"
